p_id,title,category,brand,attributes
2165346.0,اسپیکر بلوتوثی قابل حمل مدل ws-887,اسپیکر (بلندگو),متفرقه,"برند متفرقه, امتیاز 63.4 از 6.0 نظر"
15514508.0,کاور قاب شاپ مدل MyCase مناسب برای گوشی موبایل سامسونگ Galaxy A15 / A15 5G ,کیف و کاور گوشی,متفرقه,"برند متفرقه, امتیاز 86.8 از 51.0 نظر"
9764361.0,شمع دست ساز مدل یو,شمع,متفرقه,"برند متفرقه, قیمت 620000.0 تومان, امتیاز 79.2 از 227.0 نظر, موجود در انبار"
10207117.0,ادو پرفیوم کلاسیک مدل SUPER LOVE حجم 100 میلی لیتر,عطر و ادکلن مردانه و زنانه,متفرقه,"برند متفرقه, قیمت 3074000.0 تومان, امتیاز 73.8 از 37.0 نظر, موجود در انبار"
11242909.0,کاور گارد ایکس طرح Squid Game مدل Glass10401 مناسب برای گوشی موبایل شیائومی Redmi Note 11 Pro 4G/5G,کیف و کاور گوشی,متفرقه,برند متفرقه
8520254.0,مانیتور ام اس آی مدل MD241P سایز 23.8 اینچ,مانیتور,ام اس آی,"برند ام اس آی, امتیاز 84.0 از 168.0 نظر"
4328058.0,یخچال سفری کلمن مدل Fliplid کد 1405,تجهیزات جانبی سفر و کمپینگ,کلمن,"برند کلمن, امتیاز 100.0 از 2.0 نظر"
3953015.0,ترازو دیجیتال قد و وزن نوزاد روی مکس مدل EBST-20L,ترازو,متفرقه,"برند متفرقه, امتیاز 89.0 از 11.0 نظر"
12169001.0,کاور طرح شلوغ مناسب برای گوشی موبایل سامسونگ galaxy a40,کیف و کاور گوشی,متفرقه,"برند متفرقه, قیمت 3560000.0 تومان, موجود در انبار"
1064368.0,جانماز طرح پسر کد 116,سجاده و جانماز,متفرقه,برند متفرقه
1034808.0,سافت باکس پرتابل گودکس مدل Grid سایز 60*60 سانتی متری,سافت باکس,گودکس,"برند گودکس, امتیاز 40.0 از 1.0 نظر"
772477.0,سنسور هشدار دهنده نشت گاز ونوس مدل A مخصوص گازهای مونوکسید کربن و دی اکسید کربن و گازهای قابل اشتعال شهری و کپسول,تجهیزات کنترل محیط و آزمایشگاه,متفرقه,"برند متفرقه, امتیاز 75.4 از 180.0 نظر"
13218671.0,کرم آبرسان سیمپل مدل Fast Absorbing حجم 125 میلی لیتر,کرم آبرسان و مرطوب کننده,سیمپل,"برند سیمپل, امتیاز 84.6 از 159.0 نظر"
442631.0,شامپو ضد ریزش مو ژاک آندرل پاریس مدل STILACTIF حجم 200 میلی‌لیتر,شامپو مو,ژاک آندرل پاریس,"برند ژاک آندرل پاریس, امتیاز 77.2 از 1474.0 نظر"
5109569.0,مایع جرم گیر ماشین ظرفشویی پریل مدل 5X حجم 250 میلی لیتر ,شوینده ظروف,پریل,"برند پریل, امتیاز 80.4 از 126.0 نظر"
14869064.0,شلوار جین مردانه لی مدل راسته کلاسیک,شلوار جین مردانه,لی,"برند لی, قیمت 7700000.0 تومان, امتیاز 73.4 از 52.0 نظر, موجود در انبار"
9093199.0,کتاب تجارت در قرن 21 اثر رابرت کیوساکی  انتشارات اردیبهشت,کتاب فلسفه و روانشناسی,انتشارات اردیبشهت,"برند انتشارات اردیبشهت, قیمت 800000.0 تومان, امتیاز 89.4 از 42.0 نظر, موجود در انبار"
14612190.0,محافظ صفحه نمایش خودرو مولتی نانو مدل X-S2N مناسب برای هایما S7 بسته دو عددی,لوازم جانبی صوتی و تصویری خودرو,مولتی نانو,"برند مولتی نانو, قیمت 5500000.0 تومان, موجود در انبار"
8474909.0,اکتان بوستر ووفر مدل Shot Pro 10 حجم 500 میلی لیتر,مکمل سوخت و روغن خودرو,و‌وفر,"برند و‌وفر, قیمت 2900000.0 تومان, امتیاز 75.0 از 447.0 نظر, موجود در انبار"
8297733.0,دسته تیغ اصلاح دلفین مدل D-2,تیغ ابرو,متفرقه,"برند متفرقه, قیمت 658000.0 تومان, امتیاز 77.0 از 76.0 نظر, موجود در انبار"
578765.0,کرم نرم کننده ریش مدل پرشیا بیرد کلاب حجم 200 گرم,تقویت کننده مو,متفرقه,"برند متفرقه, امتیاز 80.0 از 3.0 نظر"
866269.0,تبدیل سرپیچ لامپ هالوژنی MR16 پایه GU5.3 به E27,لامپ,متفرقه,"برند متفرقه, امتیاز 78.2 از 543.0 نظر"
12956281.0,محافظ صفحه نمایش سرامیکی یوریل مدل UCR-S مناسب برای گوشی موبایل شیائومی Redmi Note 13 Pro Plus 5G بسته سه عددی,محافظ صفحه نمایش گوشی,یوریل,برند یوریل
4944170.0,دستگاه تصفیه کننده آب سیلور مدل RO-W611,تصفیه کننده آب,متفرقه,برند متفرقه
9207865.0,سبد پیک نیک مانترا مدل بدون درب کد 20,سبد آشپزخانه,متفرقه,"برند متفرقه, امتیاز 86.8 از 15.0 نظر"
8988978.0,تتو موقت طرح رونالدو و مسی,ابزار مهمانی,متفرقه,برند متفرقه
10079591.0,پتو مسافرتی مدل سوزنی سایز 160x200 سانتی متر,پتو,متفرقه,"برند متفرقه, امتیاز 84.0 از 10.0 نظر"
56795.0,مجموعه 40 عددی آچار بکس رونیکس مدل RH2640,آچار,رونیکس,"برند رونیکس, قیمت 58000000.0 تومان, امتیاز 83.8 از 116.0 نظر, موجود در انبار, دیجی‌پلاس"
7568031.0,تشک آبی مدل ریلکس دونفره سایز 200×160سانتی متر,تشک خوشخواب,متفرقه,برند متفرقه
6808432.0,ماکت گوشی موبایل اپل مدل iphone 13,قطعات جانبی موبایل و تبلت و هدفون,متفرقه,"برند متفرقه, قیمت 7180000.0 تومان, امتیاز 71.4 از 40.0 نظر, موجود در انبار"
3454738.0,وارنیش اکریلیک زیفوکس مدل shiny finish حجم 120 میلی لیتر,انواع رنگ‌های نقاشی و سایر ملزومات,متفرقه,"برند متفرقه, قیمت 980000.0 تومان, امتیاز 81.0 از 680.0 نظر, موجود در انبار"
7020779.0,اسپری براق کننده و شفاف کننده نیکتا مدل کلر حجم 300 میلی لیتر ,رنگ,متفرقه,"برند متفرقه, قیمت 1050000.0 تومان, امتیاز 80.0 از 220.0 نظر, موجود در انبار"
1547423.0,گل سینه جواهردوزی طرح سنجاقک کد AS01 تک سایز,گل سینه زنانه,متفرقه,برند متفرقه
12387752.0,کاور گارد ایکس طرح چراغ قوه مدل Glass10671 مناسب برای گوشی موبایل سامسونگ Galaxy A21s,کیف و کاور گوشی,متفرقه,برند متفرقه
8268624.0,گواش شش رنگ رابو مدل 1402,آبرنگ و گواش,متفرقه,"برند متفرقه, قیمت 635000.0 تومان, امتیاز 82.2 از 29.0 نظر, موجود در انبار"
608078.0,ریسه ال ای دی مدل مفتولی به طول 2 متر,چراغ ریسه ای و نئونی,متفرقه,"برند متفرقه, قیمت 930200.0 تومان, امتیاز 82.8 از 985.0 نظر, موجود در انبار"
3681664.0,کاور اگزوز موتور سیکلت مدل KVREG-KLC مناسب برای هوندا کلیک ,سایر لوازم جانبی موتور سیکلت,متفرقه,"برند متفرقه, قیمت 930000.0 تومان, امتیاز 77.0 از 574.0 نظر, موجود در انبار"
6754542.0,جرثقیل سقفی زنجیری ویتال مدل VL ظرفیت 2 تن,بالابر زنجیری و پولیفت,ویتال,"برند ویتال, قیمت 59500000.0 تومان, امتیاز 77.4 از 23.0 نظر, موجود در انبار"
12714962.0,ساعت مچی عقربه ای نقره  زنانه مدل باگتی نگین دار,ساعت عقربه ای زنانه,متفرقه,"برند متفرقه, قیمت 80750000.0 تومان, امتیاز 73.4 از 9.0 نظر, موجود در انبار"
4939562.0,اینورتر جوشکاری 315 آمپر آروا مدل 2162-RV,دستگاه جوش,آروا,"برند آروا, امتیاز 100.0 از 1.0 نظر"
8680492.0,شورت مردانه مدل کالین کد 421,شورت مردانه,متفرقه,"برند متفرقه, امتیاز 60.0 از 1.0 نظر"
7160734.0,رقص نور مدل TP020,تجهیزات نور زنده,متفرقه,"برند متفرقه, امتیاز 77.0 از 29.0 نظر"
7472092.0,جعبه هدیه مدل Z65324 مجموعه 10 عددی,جعبه هدیه,متفرقه,برند متفرقه
1799331.0,عروسک طرح فیل بالشتی مدل mommy elephant ارتفاع 60 سانتی متر,عروسک,متفرقه,"برند متفرقه, قیمت 6990000.0 تومان, امتیاز 73.0 از 503.0 نظر, موجود در انبار"
7882838.0,ست تی شرت و شلوار پسرانه مدل BABY کد 102,ست لباس راحتی پسرانه,متفرقه,"برند متفرقه, قیمت 2490000.0 تومان, امتیاز 77.2 از 66.0 نظر, موجود در انبار"
16991856.0,کادر 2 ماژول ترانک دانوب مدل 50×101,داکت و ترانکینگ,متفرقه,"برند متفرقه, قیمت 900000.0 تومان, امتیاز 100.0 از 1.0 نظر, موجود در انبار"
10170550.0,کپسول سی ال ای مکس ماسل بسته 90 عددی,پروتئین,مکس ماسل,"برند مکس ماسل, امتیاز 76.8 از 81.0 نظر"
764128.0,کتاب دروس امتحان دوم دبستان انتشارات کاگو اثر مولفان,کتاب درسی، کمک‌درسی و آزمون,انتشارات کاگو,"برند انتشارات کاگو, امتیاز 90.0 از 2.0 نظر"
475517.0,دستبند زنانه شیک مدل DB100,دستبند زنانه,متفرقه,برند متفرقه
6530263.0,رینگ لایت مدل شش ضلعی V8,نور ثابت,متفرقه,"برند متفرقه, امتیاز 73.4 از 6.0 نظر"
267436.0,ماشین لباسشویی فریدولین مدل SWT68 ظرفیت 6.8 کیلوگرم,ماشین لباسشویی,فریدولین,"برند فریدولین, قیمت 63269000.0 تومان, امتیاز 86.0 از 120.0 نظر, موجود در انبار"
11752213.0,کاور  لئون مدل Puferi مناسب برای گوشی موبایل سامسونگ Galaxy A12,کیف و کاور گوشی,لئون,برند لئون
956954.0,اسپری واکس بدنه دوچرخه سیواکس مدل L10 حجم 240 میلی لیتر,ابزار دوچرخه,متفرقه,"برند متفرقه, قیمت 620000.0 تومان, امتیاز 83.6 از 368.0 نظر, موجود در انبار"
537112.0,کابل شارژ فلزی تایپ C به usb جووی مدل TC07 شارژ سریع به طول 120 سانتی متر,کابل شارژ و مبدل,جووی,"برند جووی, امتیاز 79.4 از 534.0 نظر"
4071241.0,سرویس پخت و پز 20 پارچه مسی مدل 19-03,سرویس پخت و پز,متفرقه,برند متفرقه
15892218.0,ست تی شرت و شلوارک ورزشی پسرانه مدل تیم ملی انگلستان بلینگام یورو 2024,گرمکن و ست ورزشی پسرانه,متفرقه,"برند متفرقه, امتیاز 72.0 از 27.0 نظر"
1121885.0,بیل باغبانی مدل PA 190,تبر، بیل و کلنگ,متفرقه,"برند متفرقه, امتیاز 63.0 از 7.0 نظر"
4249057.0,پودر گچ کد 03 وزن 3 کیلوگرم,مصالح ساختمانی,متفرقه,"برند متفرقه, امتیاز 80.0 از 29.0 نظر"
9246016.0,دسته قلاویز جغجغه ای هانگدا مدل 0002,مته و سری,متفرقه,"برند متفرقه, قیمت 8730000.0 تومان, امتیاز 91.0 از 13.0 نظر, موجود در انبار"
8957181.0,قالپاق چرخ مدل 01458 سایز 15 اینچ مناسب برای برلیانس,رینگ و قالپاق خودرو,متفرقه,"برند متفرقه, قیمت 1850000.0 تومان, امتیاز 91.6 از 14.0 نظر, موجود در انبار"
12588319.0,عروسک پارچه ای مدل بهزاد خوشتیپ و نی نی ناز کد 319 مجموعه 2 عددی,عروسک محلی,متفرقه,برند متفرقه
6947088.0,بخاری برقی نواست مدل NH-1205H,بخاری برقی,متفرقه,"برند متفرقه, امتیاز 74.6 از 72.0 نظر"
9798693.0,ماسک صورت کریستال مدل کیوی حجم 250 میلی لیتر,ماسک صورت و بدن,کریستال,"برند کریستال, قیمت 946500.0 تومان, امتیاز 83.4 از 29.0 نظر, موجود در انبار"
11740731.0,برچسب پوششی ماهوت مدل Citroen مناسب برای گوشی موبایل جی پلاس S10 2022,کیف و کاور گوشی,ماهوت,"برند ماهوت, قیمت 1440000.0 تومان, امتیاز 53.4 از 3.0 نظر, موجود در انبار"
8976805.0,مجموعه 80 عددی دریل پیچ گوشتی شارژی ماکیتا مدل DDF482,دریل,ماکیتا,"برند ماکیتا, امتیاز 20.0 از 3.0 نظر"
